# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 370         5.377       51.451      22.60       Eindhoven   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,   HH,    T,   DR,   RH
  370,20241016,   21,  164,    0,    0
  370,20241016,   22,  161,    0,    0
  370,20241016,   23,  160,    1,    1
  370,20241016,   24,  153,    0,    0
  370,20241017,    1,  151,    0,    0
  370,20241017,    2,  150,    0,    0
  370,20241017,    3,  151,    0,   -1
  370,20241017,    4,  153,    3,    1
  370,20241017,    5,  160,    0,   -1
  370,20241017,    6,  164,    0,   -1
  370,20241017,    7,  166,    1,    1
  370,20241017,    8,  176,    0,    0
  370,20241017,    9,  181,    0,    0
  370,20241017,   10,  188,    0,    0
  370,20241017,   11,  197,    0,    0
  370,20241017,   12,  199,    0,    0
  370,20241017,   13,  198,    0,    0
  370,20241017,   14,  209,    0,    0
  370,20241017,   15,  211,    0,    0
  370,20241017,   16,  186,    0,    0
  370,20241017,   17,  168,    0,    0
  370,20241017,   18,  174,    0,    0
  370,20241017,   19,  167,    0,    0
  370,20241017,   20,  179,    0,    0
  370,20241017,   21,  171,    0,   -1
  370,20241017,   22,  164,    6,    1
  370,20241017,   23,  159,    0,   -1
  370,20241017,   24,  160,    0,   -1
  370,20241018,    1,  160,    7,    1
  370,20241018,    2,  160,    1,    1
  370,20241018,    3,  159,    0,   -1
  370,20241018,    4,  158,    0,    0
  370,20241018,    5,  155,    0,    0
  370,20241018,    6,  151,    0,    0
  370,20241018,    7,  155,    0,    0
  370,20241018,    8,  153,    0,    0
  370,20241018,    9,  158,    0,    0
  370,20241018,   10,  158,    0,    0
  370,20241018,   11,  161,    0,    0
  370,20241018,   12,  167,    0,    0
  370,20241018,   13,  170,    0,    0
  370,20241018,   14,  169,    0,    0
  370,20241018,   15,  167,    0,    0
  370,20241018,   16,  166,    0,    0
  370,20241018,   17,  165,    0,    0
  370,20241018,   18,  159,    0,    0
  370,20241018,   19,  159,    0,    0
  370,20241018,   20,  156,    0,    0
  370,20241018,   21,  145,    0,    0
  370,20241018,   22,  149,    0,    0
  370,20241018,   23,  144,    2,    1
  370,20241018,   24,  151,    0,   -1
  370,20241019,    1,  151,    0,   -1
  370,20241019,    2,  146,    0,   -1
  370,20241019,    3,  143,    0,   -1
  370,20241019,    4,  140,    7,    7
  370,20241019,    5,  137,   10,   12
  370,20241019,    6,  134,   10,    8
  370,20241019,    7,  127,    0,   -1
  370,20241019,    8,  135,    0,    0
  370,20241019,    9,  139,    0,    0
  370,20241019,   10,  147,    0,   -1
  370,20241019,   11,  158,    0,    0
  370,20241019,   12,  161,    0,    0
  370,20241019,   13,  159,    0,    0
  370,20241019,   14,  156,    0,    0
  370,20241019,   15,  157,    0,    0
  370,20241019,   16,  156,    0,    0
  370,20241019,   17,  147,    0,    0
  370,20241019,   18,  147,    0,    0
  370,20241019,   19,  145,    0,    0
  370,20241019,   20,  142,    0,    0
  370,20241019,   21,  140,    0,    0
  370,20241019,   22,  141,    0,    0
  370,20241019,   23,  143,    0,    0
  370,20241019,   24,  144,    0,    0
  370,20241020,    1,  143,    0,   -1
  370,20241020,    2,  140,    0,    0
  370,20241020,    3,  132,    0,    0
  370,20241020,    4,  136,    0,    0
  370,20241020,    5,  133,    0,    0
  370,20241020,    6,  133,    0,    0
  370,20241020,    7,  131,    0,    0
  370,20241020,    8,  140,    0,    0
  370,20241020,    9,  150,    0,    0
  370,20241020,   10,  160,    0,    0
  370,20241020,   11,  168,    0,    0
  370,20241020,   12,  174,    0,    0
  370,20241020,   13,  173,    0,    0
  370,20241020,   14,  174,    0,    0
  370,20241020,   15,  171,    0,    0
  370,20241020,   16,  169,    0,    0
  370,20241020,   17,  167,    0,    0
  370,20241020,   18,  172,    0,    0
  370,20241020,   19,  174,    0,    0
  370,20241020,   20,  178,    0,   -1
  370,20241020,   21,  181,    0,    0
  370,20241020,   22,  183,    0,    0
  370,20241020,   23,  184,    0,    0
  370,20241020,   24,  151,    4,    2
  370,20241021,    1,  145,    5,    3
  370,20241021,    2,  145,    0,    0
  370,20241021,    3,  145,    0,   -1
  370,20241021,    4,  146,    0,    0
  370,20241021,    5,  146,    0,    0
  370,20241021,    6,  145,    0,   -1
  370,20241021,    7,  144,    0,   -1
  370,20241021,    8,  139,    7,    2
  370,20241021,    9,  134,   10,   41
  370,20241021,   10,  133,    9,   17
  370,20241021,   11,  136,    2,    1
  370,20241021,   12,  141,    0,    0
  370,20241021,   13,  146,    0,    0
  370,20241021,   14,  147,    0,    0
  370,20241021,   15,  139,    0,   -1
  370,20241021,   16,  134,    0,    0
  370,20241021,   17,  131,    0,   -1
  370,20241021,   18,  132,    0,   -1
  370,20241021,   19,  131,    0,    0
  370,20241021,   20,  131,    0,    0
  370,20241021,   21,  127,    4,    1
  370,20241021,   22,  123,    9,    6
  370,20241021,   23,  118,    7,   12
  370,20241021,   24,  108,   10,   25
  370,20241022,    1,  107,    7,    3
  370,20241022,    2,  103,    0,   -1
  370,20241022,    3,  100,    0,   -1
  370,20241022,    4,   96,    0,    0
  370,20241022,    5,  101,    0,    0
  370,20241022,    6,  101,    0,    0
  370,20241022,    7,  100,    0,    0
  370,20241022,    8,  104,    0,    0
  370,20241022,    9,  113,    0,    0
  370,20241022,   10,  125,    0,    0
  370,20241022,   11,  141,    0,    0
  370,20241022,   12,  153,    0,    0
  370,20241022,   13,  155,    0,    0
  370,20241022,   14,  165,    0,    0
  370,20241022,   15,  157,    0,    0
  370,20241022,   16,  142,    0,    0
  370,20241022,   17,  113,    0,    0
  370,20241022,   18,  100,    0,    0
  370,20241022,   19,   93,    0,    0
  370,20241022,   20,   88,    0,    0
  370,20241022,   21,   86,    0,    0
  370,20241022,   22,   79,    0,    0
  370,20241022,   23,   79,    0,    0
  370,20241022,   24,   81,    0,    0
  370,20241023,    1,   87,    0,    0
  370,20241023,    2,   83,    0,    0
  370,20241023,    3,   73,    0,    0
  370,20241023,    4,   75,    0,    0
  370,20241023,    5,   66,    0,    0
  370,20241023,    6,   61,    0,    0
  370,20241023,    7,   71,    0,    0
  370,20241023,    8,   98,    0,    0
  370,20241023,    9,  120,    0,    0
  370,20241023,   10,  139,    0,    0
  370,20241023,   11,  143,    0,    0
  370,20241023,   12,  152,    0,    0
  370,20241023,   13,  167,    0,    0
  370,20241023,   14,  166,    0,    0
  370,20241023,   15,  167,    0,    0
  370,20241023,   16,  145,    0,    0
  370,20241023,   17,  102,    0,    0
  370,20241023,   18,  112,    0,    0
  370,20241023,   19,   89,    0,    0
  370,20241023,   20,   80,    0,    0
  370,20241023,   21,   84,    0,    0
  370,20241023,   22,   93,    0,    0
  370,20241023,   23,   64,    0,    0
  370,20241023,   24,   85,    0,    0
  370,20241024,    1,   80,    0,    0
  370,20241024,    2,   75,    0,    0
  370,20241024,    3,   82,    0,    0
  370,20241024,    4,   74,    0,    0
  370,20241024,    5,   72,    0,    0
  370,20241024,    6,   64,    0,    0
  370,20241024,    7,   71,    0,    0
  370,20241024,    8,   84,    0,    0
  370,20241024,    9,   99,    0,    0
  370,20241024,   10,  116,    0,    0
  370,20241024,   11,  141,    0,    0
  370,20241024,   12,  146,    0,    0
  370,20241024,   13,  155,    0,    0
  370,20241024,   14,  155,    0,    0
  370,20241024,   15,  153,    0,    0
  370,20241024,   16,  143,    0,    0
  370,20241024,   17,  129,    0,    0
  370,20241024,   18,  121,    0,    0
  370,20241024,   19,  115,    0,    0
  370,20241024,   20,  114,    0,    0
  370,20241024,   21,  114,    0,    0
  370,20241024,   22,  113,    0,    0
  370,20241024,   23,  110,    0,    0
  370,20241024,   24,  107,    0,    0
  370,20241025,    1,  108,    0,   -1
  370,20241025,    2,  108,    3,   38
  370,20241025,    3,  107,    0,   -1
  370,20241025,    4,  105,    0,    0
  370,20241025,    5,  103,    0,    0
  370,20241025,    6,  101,    0,    0
  370,20241025,    7,  106,    0,    0
  370,20241025,    8,  123,    0,    0
  370,20241025,    9,  147,    0,    0
  370,20241025,   10,  166,    0,    0
  370,20241025,   11,  183,    0,    0
  370,20241025,   12,  192,    0,    0
  370,20241025,   13,  198,    0,    0
  370,20241025,   14,  200,    0,    0
  370,20241025,   15,  194,    0,    0
  370,20241025,   16,  180,    0,    0
  370,20241025,   17,  165,    0,    0
  370,20241025,   18,  143,    0,    0
  370,20241025,   19,  128,    0,    0
  370,20241025,   20,  137,    0,    0
  370,20241025,   21,  118,    0,    0
  370,20241025,   22,  123,    0,    0
  370,20241025,   23,  118,    0,    0
  370,20241025,   24,  115,    0,    0
  370,20241026,    1,  118,    0,    0
  370,20241026,    2,  111,    0,    0
  370,20241026,    3,  101,    0,    0
  370,20241026,    4,  113,    0,    0
  370,20241026,    5,  109,    0,    0
  370,20241026,    6,   95,    0,    0
  370,20241026,    7,  110,    0,    0
  370,20241026,    8,  118,    0,    0
  370,20241026,    9,  136,    0,    0
  370,20241026,   10,  162,    0,    0
  370,20241026,   11,  189,    0,    0
  370,20241026,   12,  201,    0,    0
  370,20241026,   13,  215,    0,    0
  370,20241026,   14,  216,    0,    0
  370,20241026,   15,  211,    0,    0
  370,20241026,   16,  198,    0,    0
  370,20241026,   17,  174,    0,    0
  370,20241026,   18,  173,    0,    0
  370,20241026,   19,  161,    0,    0
  370,20241026,   20,  128,    0,    0
  370,20241026,   21,  133,    0,    0
  370,20241026,   22,  125,    0,    0
  370,20241026,   23,  110,    0,    0
  370,20241026,   24,  108,    0,    0
  370,20241027,    1,  110,    0,    0
  370,20241027,    2,  114,    0,    0
  370,20241027,    3,  130,    0,    0
  370,20241027,    4,  135,    0,    0
  370,20241027,    5,  139,    0,    0
  370,20241027,    6,  132,    0,    0
  370,20241027,    7,  132,    0,   -1
  370,20241027,    8,  135,    0,   -1
  370,20241027,    9,  142,    0,    0
  370,20241027,   10,  152,    0,    0
  370,20241027,   11,  161,    0,    0
  370,20241027,   12,  163,    0,    0
  370,20241027,   13,  175,    0,    0
  370,20241027,   14,  171,    0,    0
  370,20241027,   15,  167,    0,    0
  370,20241027,   16,  149,    0,    0
  370,20241027,   17,  105,    0,    0
  370,20241027,   18,   77,    0,    0
  370,20241027,   19,   79,    0,    0
  370,20241027,   20,   75,    0,    0
  370,20241027,   21,   66,    0,    0
  370,20241027,   22,   60,    0,    0
  370,20241027,   23,   52,    0,    0
  370,20241027,   24,   54,    0,    0
  370,20241028,    1,   49,    0,    0
  370,20241028,    2,   54,    0,    0
  370,20241028,    3,   75,    0,    0
  370,20241028,    4,   72,    0,    0
  370,20241028,    5,   89,    0,    0
  370,20241028,    6,   97,    0,    0
  370,20241028,    7,   99,    0,    0
  370,20241028,    8,  115,    0,    0
  370,20241028,    9,  131,    0,    0
  370,20241028,   10,  146,    0,    0
  370,20241028,   11,  150,    0,    0
  370,20241028,   12,  154,    0,    0
  370,20241028,   13,  155,    0,    0
  370,20241028,   14,  155,    0,    0
  370,20241028,   15,  151,    0,    0
  370,20241028,   16,  147,    0,    0
  370,20241028,   17,  129,    0,    0
  370,20241028,   18,  122,    0,    0
  370,20241028,   19,  117,    0,    0
  370,20241028,   20,  124,    0,    0
  370,20241028,   21,  128,    0,    0
  370,20241028,   22,  128,    3,    3
  370,20241028,   23,  127,    4,    8
  370,20241028,   24,  127,    5,    4
  370,20241029,    1,  128,    5,    2
  370,20241029,    2,  128,    4,    5
  370,20241029,    3,  128,    1,    1
  370,20241029,    4,  127,    8,    3
  370,20241029,    5,  128,   10,    3
  370,20241029,    6,  127,    2,    1
  370,20241029,    7,  127,    0,   -1
  370,20241029,    8,  127,    8,    4
  370,20241029,    9,  129,    6,    4
  370,20241029,   10,  133,    9,    4
  370,20241029,   11,  134,    4,    1
  370,20241029,   12,  136,    3,    1
  370,20241029,   13,  135,    0,   -1
  370,20241029,   14,  134,   10,    8
  370,20241029,   15,  132,    8,    5
  370,20241029,   16,  129,    0,   -1
  370,20241029,   17,  128,    2,    1
  370,20241029,   18,  127,    0,   -1
  370,20241029,   19,  126,    0,    0
  370,20241029,   20,  126,    0,    0
  370,20241029,   21,  126,    0,    0
  370,20241029,   22,  126,    0,    0
  370,20241029,   23,  125,    0,    0
  370,20241029,   24,  124,    0,    0
  370,20241030,    1,  125,    0,   -1
  370,20241030,    2,  124,    0,   -1
  370,20241030,    3,  123,    0,    0
  370,20241030,    4,  123,    0,    0
  370,20241030,    5,  123,    0,    0
  370,20241030,    6,  122,    0,    0
  370,20241030,    7,  122,    0,   -1
  370,20241030,    8,  124,    2,    2
  370,20241030,    9,  130,    4,    1
  370,20241030,   10,  133,    0,   -1
  370,20241030,   11,  139,    0,    0
  370,20241030,   12,  142,    0,    0
  370,20241030,   13,  145,    0,    0
  370,20241030,   14,  143,    0,    0
  370,20241030,   15,  143,    0,    0
  370,20241030,   16,  138,    0,   -1
  370,20241030,   17,  134,    0,    0
  370,20241030,   18,  128,    0,    0
  370,20241030,   19,  126,    0,    0
  370,20241030,   20,  127,    0,    0
  370,20241030,   21,  125,    0,    0
  370,20241030,   22,  121,    0,    0
  370,20241030,   23,  120,    0,    0
  370,20241030,   24,  120,    0,    0
  370,20241031,    1,  120,    0,    0
  370,20241031,    2,  119,    0,    0
  370,20241031,    3,  120,    0,    0
  370,20241031,    4,  118,    0,    0
  370,20241031,    5,  118,    0,    0
  370,20241031,    6,  127,    0,    0
  370,20241031,    7,  120,    0,    0
  370,20241031,    8,  127,    0,    0
  370,20241031,    9,  138,    0,    0
  370,20241031,   10,  143,    0,    0
  370,20241031,   11,  149,    0,    0
  370,20241031,   12,  151,    0,    0
  370,20241031,   13,  150,    0,    0
  370,20241031,   14,  147,    0,    0
  370,20241031,   15,  144,    0,    0
  370,20241031,   16,  135,    0,    0
  370,20241031,   17,  100,    0,    0
  370,20241031,   18,   83,    0,    0
  370,20241031,   19,   73,    0,    0
  370,20241031,   20,   71,    0,    0
  370,20241031,   21,   61,    0,    0
  370,20241031,   22,   54,    0,    0
  370,20241031,   23,   48,    0,    0
  370,20241031,   24,   47,    0,    0
  370,20241101,    1,   47,    0,    0
  370,20241101,    2,   73,    0,    0
  370,20241101,    3,   78,    0,    0
  370,20241101,    4,   85,    0,    0
  370,20241101,    5,   87,    0,    0
  370,20241101,    6,   90,    0,    0
  370,20241101,    7,   96,    0,    0
  370,20241101,    8,  101,    0,    0
  370,20241101,    9,  103,    0,    0
  370,20241101,   10,  103,    0,    0
  370,20241101,   11,  101,    0,    0
  370,20241101,   12,  103,    0,    0
  370,20241101,   13,  103,    0,    0
  370,20241101,   14,  104,    0,    0
  370,20241101,   15,  105,    0,    0
  370,20241101,   16,  106,    0,    0
  370,20241101,   17,  106,    0,    0
  370,20241101,   18,  108,    0,    0
  370,20241101,   19,  107,    0,    0
  370,20241101,   20,  107,    0,    0
  370,20241101,   21,  107,    0,    0
  370,20241101,   22,  106,    0,   -1
  370,20241101,   23,  106,    0,   -1
  370,20241101,   24,  106,    0,    0
  370,20241102,    1,  106,    0,    0
  370,20241102,    2,  107,    0,    0
  370,20241102,    3,  107,    0,    0
  370,20241102,    4,  107,    0,    0
  370,20241102,    5,  105,    0,    0
  370,20241102,    6,  107,    3,    1
  370,20241102,    7,  112,    9,    2
  370,20241102,    8,  113,    5,    1
  370,20241102,    9,  115,    0,    0
  370,20241102,   10,  114,    0,    0
  370,20241102,   11,  117,    0,    0
  370,20241102,   12,  122,    0,    0
  370,20241102,   13,  121,    0,    0
  370,20241102,   14,  123,    0,    0
  370,20241102,   15,  118,    0,    0
  370,20241102,   16,  115,    0,    0
  370,20241102,   17,  112,    0,    0
  370,20241102,   18,  109,    0,    0
  370,20241102,   19,  103,    0,    0
  370,20241102,   20,   88,    0,    0
  370,20241102,   21,   69,    0,    0
  370,20241102,   22,   50,    0,    0
  370,20241102,   23,   44,    0,    0
  370,20241102,   24,   35,    0,    0
  370,20241103,    1,   37,    0,    0
  370,20241103,    2,   25,    0,    0
  370,20241103,    3,   20,    0,    0
  370,20241103,    4,   23,    0,    0
  370,20241103,    5,   21,    0,    0
  370,20241103,    6,   32,    0,    0
  370,20241103,    7,   41,    0,    0
  370,20241103,    8,   46,    0,    0
  370,20241103,    9,   49,    0,    0
  370,20241103,   10,   55,    0,    0
  370,20241103,   11,   65,    0,    0
  370,20241103,   12,   67,    0,    0
  370,20241103,   13,   72,    0,    0
  370,20241103,   14,   83,    0,    0
  370,20241103,   15,   79,    0,    0
  370,20241103,   16,   73,    0,    0
  370,20241103,   17,   70,    0,    0
  370,20241103,   18,   63,    0,    0
  370,20241103,   19,   56,    0,    0
  370,20241103,   20,   49,    0,    0
  370,20241103,   21,   43,    0,    0
  370,20241103,   22,   38,    0,    0
  370,20241103,   23,   26,    0,    0
  370,20241103,   24,   20,    0,    0
  370,20241104,    1,   12,    0,    0
  370,20241104,    2,    8,    0,    0
  370,20241104,    3,   15,    0,    0
  370,20241104,    4,   17,    0,    0
  370,20241104,    5,   15,    0,    0
  370,20241104,    6,   30,    0,    0
  370,20241104,    7,   33,    0,    0
  370,20241104,    8,   54,    0,    0
  370,20241104,    9,   72,    0,    0
  370,20241104,   10,   96,    0,    0
  370,20241104,   11,  115,    0,    0
  370,20241104,   12,  132,    0,    0
  370,20241104,   13,  139,    0,    0
  370,20241104,   14,  141,    0,    0
  370,20241104,   15,  136,    0,    0
  370,20241104,   16,  122,    0,    0
  370,20241104,   17,   96,    0,    0
  370,20241104,   18,   90,    0,    0
  370,20241104,   19,   77,    0,    0
  370,20241104,   20,   78,    0,    0
  370,20241104,   21,   69,    0,    0
  370,20241104,   22,   77,    0,    0
  370,20241104,   23,   66,    0,    0
  370,20241104,   24,   60,    0,    0
  370,20241105,    1,   42,    0,    0
  370,20241105,    2,   30,    0,    0
  370,20241105,    3,   21,    0,    0
  370,20241105,    4,   16,    0,    0
